User Name,Organization,Organization Type,Organization Country,Is Active,CPU Compute Allocation,CPU Node Hours Charged,GPU Compute Allocation,GPU Node Hours Charged,PI Name,Project Description,Department,Organization City
amity,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,3089.0,0.0,910.5,0.0,Amity Andersen,"Modeling, Simulation and X-ray Spectroscopies of Organic Matter in the Environment",Environmental Molecular Sciences Laboratory,Richland
jxliu,U.S. Geological Survey,OTHGOVLB,United States of America,True,39227.0,16802.80138888889,100.0,0.0,Jinxun Liu,Terrestrial ecosystem carbon cycle of the conterminous U.S.,,Menlo Park
zouhu,"National Astronomical Observatories, Chinese Academy of Science",OTHGOVLB,China,True,2001.0,0.0,2100.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Key Laboratory of Optical Astronomy,Beijing
smcole,Durham University,UNIV,United Kingdom of Great Britain and Northern Ireland,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics,Durham
zhouxu,"National Astronomical Observatories, Chinese Academy of Science",OTHGOVLB,China,True,1.0,0.0,100.0,0.0,Stephen Bailey,Cosmology Data Repository,,Beijing
kennedyj,Oak Ridge National Laboratory,DOELAB,United States of America,True,1150.0,0.0,101.0,0.0,Lai-Yung Ruby Leung,Energy Exascale Earth System Modeling (E3SM),Computational Sciences and Engineering Division,Oak Ridge
mgalib,Howard University,UNIV,United States of America,True,2297.285277777778,8.145,393.75,38.80138888888889,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,Chemistry,Washington
dph1nm,Durham University,UNIV,United Kingdom of Great Britain and Northern Ireland,True,2001.0,0.0,2100.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics,Durham
saikatm,The University of Tennessee,UNIV,United States of America,True,6400.0,0.0,2000.0,0.0,Brian Wirth,PSI SciDAC: Predicting the Performance and Impact of Dynamic PFC Surfaces,,Knoxville
loreng,Kansas State University,UNIV,United States of America,True,50.0,30.006666666666668,150.0,0.0,Loren Greenman,Ultrafast dynamics of correlated electron processes,Physics,Manhattan
jundan,"National Astronomical Observatories, Chinese Academy of Science",OTHGOVLB,China,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,,Beijing
dauble,Schedmd,INDUSTRY,United States of America,True,5.0,0.0,5000.0,0.0,Sudip Dosanjh,NERSC Center Vendor Accounts,HPC Systems,Livermore
yadunand,University of Chicago,UNIV,United States of America,True,550.0,0.2088888888888889,200.0,0.0,Seth Digel,LSST Dark Energy Science Collaboration (DESC) Image Simulations,Computer Science Dept.,Chicago
yangyang,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,2225.0,0.0,75.0,0.0,Mark Risser,Calibrated and Systematic Characterization Attribution and Detection of Extremes,ASGC,Richland
dkhaitan,University of Rochester,UNIV,United States of America,True,2800.0008500000004,0.0,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Department of Physics and Astronomy,Rochester
sws,Northeastern University,UNIV,United States of America,True,3825.0,3471.4875,550.0,0.0,Joe Zuntz,Dark Energy Survey,Physics,Boston
pscherpe,Modern Electron,INDUSTRY,United States of America,True,100.0,0.0,100.0,0.0,Peter Scherpelz,Plasma Formation in Thermionic Energy Converters in the Presence of Binary Coulomb Collisions,,Bothell
keceli,Argonne National Laboratory,DOELAB,United States of America,True,3400.0,0.0,15100.0,0.0,Hubertus Van Dam,N9ES-N1 NWChemEx,Computational Science Division,Argonne
chtlee,University of California Santa Cruz,UNIV,United States of America,True,950.0,0.0,75.0,0.0,Tom Abel,Assembling Galaxies of Resolved Anatomy (AGORA) Database,,Santa Cruz
fsansoz,University of Vermont,UNIV,United States of America,True,2196.0,58.29388888888889,75.0,0.0,Frederic Sansoz,Grain-Boundary Segregation and Shear Localization Mechanisms in Nanocrystalline Alloys,Department of Mechanical Engineering,Burlington
flauger,University of California San Diego,UNIV,United States of America,True,200.0,0.0,0.0,0.0,Julian Borrill,Cosmic Microwave Background Data Analysis Towards CMB-S4,Physics,La Jolla
shivan,Michigan State University,UNIV,United States of America,True,9393.0,4618.865555555555,0.0,0.0,Narasimhan Loganathan,Molecular Dynamics of Geologically Important Fluids and Mineral-Fluid Interfaces,Chemistry,East Lansing
apuebla,"Instituto de Fisica, UNAM",UNIV,Mexico,True,375.1500555555555,0.0,75.0,0.0,Steven Ritz,Galaxy Formation Simulations,,Mexico City
mamelara,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,4022.5,0.0,10090.03911111111,0.0,Kjiersten Fagnan,Joint Genome Institute - Production Sequencing and Genomics,NERSC,Berkeley
lhausamm,Ecole Polytechnique Federale de Lausanne (EPFL),UNIV,Switzerland,True,100.0,0.0,75.0,0.0,Tom Abel,Assembling Galaxies of Resolved Anatomy (AGORA) Database,,Lausanne
xyhuang,National Center for Atmospheric Research,OTHGOVLB,United States of America,True,40000.0,0.0,75.0,0.0,Samantha Stevenson,A Next-Generation Large Ensemble with E3SM,Department of Atmospheric and Oceanic Sciences,Boulder
gfsnyder,Space Telescope Science Institute,NONPROF,United States of America,True,950.0,0.0,75.0,0.0,Tom Abel,Assembling Galaxies of Resolved Anatomy (AGORA) Database,,Baltimore
tuy123,Penn State University - University Park,UNIV,United States of America,True,850.0,0.0,1000.0,0.0,Yi Wang,Computational Mesoscale Science and Open Software for Quantum Materials,,University Park
dqhuang,University of Michigan,UNIV,United States of America,True,2800.0008500000004,16.81361111111111,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Physics,Ann Arbor
zbergstr,The University of Tennessee,UNIV,United States of America,True,3200.0,0.0,10000.0,0.0,Brian Wirth,PSI SciDAC: Predicting the Performance and Impact of Dynamic PFC Surfaces,Nuclear Engineering,Knoxville
jmg3,Georgia Institute of Technology,UNIV,United States of America,True,100.0,0.0,35.0,0.0,Paul Hargrove,Pagoda: UPC++ and GASNet-EX,Computer Science,Atlanta
smith504,The University of Arizona,UNIV,United States of America,True,1214.846,0.0,350.0,0.0,Leonid Oliker,"RAPIDS2: a SciDAC Institute for Resource and Application Productivity through computation, Information",Computer Science,Tucson
chmodi,University of California Berkeley,UNIV,United States of America,True,451.0,0.0,800.0375277777778,0.0,Stephen Bailey,Cosmology Data Repository,Physics,Berkeley
roliesha,Stony Brook University,UNIV,United States of America,True,82000.0,0.0,100.0,0.0,Irakli Chakaberia,STAR Detector Simulations and Data Analysis,physics,Stony Brook
tmvess,Lawrence Berkeley National Laboratory - Joint Genome Institute (JGI),DOELAB,United States of America,True,4750.0,0.0,3500.0,0.0,Jeffrey Donatelli,CAMERA,JGI,Walnut Creek
kristyn,Cray Inc.,INDUSTRY,United States of America,True,90000.0,0.0,60000.0,0.0,Tina Declerck,NERSC HPE/Cray Staff Accounts,Analytics Research and Development,Seattle
ronp,Lawrence Berkeley National Laboratory - Advanced Light Source (ALS),DOELAB,United States of America,True,700.0,0.0,90000.0,0.0,Alex Hexemer,Advanced Light Source,,Berkeley
torben,Lawrence Berkeley National Laboratory - Joint Genome Institute (JGI),DOELAB,United States of America,True,3757.5,0.0,5000.0,534.2013888888889,Torben Nielsen,"Ecogenomics and impact of viruses, plasmids, and strains on estuarine microbiome function",Joint Genome Institute,Walnut Creek
ameisner,NSF's National Optical-Infrared Astronomy Research Laboratory,OTHGOVLB,United States of America,True,5301.0,764.0883333333334,2200.0,0.0,Stephen Bailey,Cosmology Data Repository,Physics,Tucson
jcarron,University of Geneva,UNIV,Switzerland,True,100.0,0.0638888888888888,0.0,0.0,Julian Borrill,Cosmic Microwave Background Data Analysis Towards CMB-S4,Astronomy Centre,Geneva
mmiah0,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,4500.0,1989.1269444444445,12000.0,0.0,David Mccallen,High Performance Simulations for Regional Scale Earthquake Hazard and Risk Assessments,Earth and Energy Sciences,Berkeley
rblum5,The Large Synoptic Survey Telescope Corporation (LSST),NONPROF,United States of America,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Operations,Tuscon
dsokaras,SLAC National Accelerator Laboratory,DOELAB,United States of America,True,2000.0,0.0,75.0,0.0,Dimosthenis Sokaras,First Principles x-ray spectroscopy calculations for supporting catalysis and energy related science,Stanford Synchrotron Radiation Lightsource,Menlo Park
wbhimji,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,125820.46083333332,0.7552777777777778,1161430.9925,0.6261111111111111,Sudip Dosanjh,NERSC Staff Accounts,NERSC,Berkeley
pntelis,Laboratoire d?Astrophysique de Marseille,OTHGOVLB,France,True,1.0,0.0,100.0,0.0,Stephen Bailey,Cosmology Data Repository,Center of Particle Physics Marseille,Marseille
sdixon,University of California Berkeley,UNIV,United States of America,True,2.0625,0.0,0.375,0.0,Greg Aldering,The Nearby Supernova Factory,Physics,Berkeley
aceve11,University of Utah,UNIV,United States of America,True,700.0,0.0,90000.0,0.0,Alex Hexemer,Advanced Light Source,Mechanical Engineering,Salt Lake City
campy1,Lawrence Livermore National Laboratory,DOELAB,United States of America,True,3000.0,0.0,4000.0,351.75416666666666,Maxim Umansky,LLNL MFE Supercomputing,Fusion Energy Sciences Program,Livermore
binwang,University of Oklahoma,UNIV,United States of America,True,2589.0,0.0,0.0,0.0,Bin Wang,Plasmonic Catalysis at the Interfaces,"School of Chemical, Biological and Materials Engineering",Norman
mfriz,HudsonAlpha Institute for Biotechnology,NONPROF,United States of America,True,2800.0,0.0,10000.0,0.0,Kjiersten Fagnan,Joint Genome Institute - Production Sequencing and Genomics,Informatics,Huntsville
kskumar,Argonne National Laboratory,DOELAB,United States of America,True,62500.0,0.0,7607.526111111111,0.0,Subramanian Sankaranarayanan,Electric field oxidation of nanoscale oxides,NST,Argonne
hafizh,Northeastern University,UNIV,United States of America,True,3250.0,0.0,75.0,0.0,Arun Bansil,"Correlation Effects, Magnetism, and Spectroscopy of Complex Materials, including Nanosystems",Physics,Boston
yxj135,Penn State University - University Park,UNIV,United States of America,True,1062.5,0.0,500.0,0.0,Yi Wang,Computational Mesoscale Science and Open Software for Quantum Materials,,University Park
wardlt,Argonne National Laboratory,DOELAB,United States of America,True,15170.3,830.1561111111112,29525.0,0.0,Sotiris Xantheas,"Guest-host interactions in the gas phase, in aqueous systems and hydrate lattices",,Argonne
chenb,University of Wisconsin - Madison,UNIV,United States of America,True,107088.8,16062.792222222222,112532.0,4199.0325,Manos Mavrikakis,First-Principles Catalyst Design for Environmentally Benign Energy Production,Chemical And Biological Engineering,Madison
vlcek,University of California Santa Barbara,UNIV,United States of America,True,96500.0,0.0,20000.0,0.0,Vojtech Vlcek,SciDAC Partnership: Real-time dynamics of driven correlated electrons in quantum materials,Chemistry and Biochemistry,Santa Barbara
xswei,University of California Irvine,UNIV,United States of America,True,6000.0,0.8394444444444444,8562.009777777777,5.397222222222222,Zhihong Lin,SciDAC ISEP: Integrated Simulation of Energetic Particle Turbulence and Transport,Department of Physics,Irvine
csnavely,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,109000.0,0.0,1150000.0,0.0,Sudip Dosanjh,NERSC Staff Accounts,Infrastructure Services Group,Berkeley
songzhou,University of Pennsylvania,UNIV,United States of America,True,2000.0,1093.4369444444444,0.0,0.0,Andrew Rappe,Center for 3D Ferroelectric Microelectronics,Materials Science and Engineering,Philadelphia
thorsten,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,600.0,0.0,200.0,0.0,Spencer Klein,Simulation and Analysis for IceCube,Engineering,Berkeley
hacarr,University of Leeds,UNIV,United Kingdom of Great Britain and Northern Ireland,True,100.0,0.0,10.0,0.0,Gunther Weber,ECP ALPINE: Algorithms and Infrastructure for In Situ Visualization and Analysis,School of Computing,Leeds
dudwary,Lawrence Berkeley National Laboratory - Joint Genome Institute (JGI),DOELAB,United States of America,True,2807.5,0.0,10000.0,0.0,Kjiersten Fagnan,Joint Genome Institute - Production Sequencing and Genomics,Secondary Metabolites Science Programs,Walnut Creek
jdjakem,Sandia National Laboratories - New Mexico,DOELAB,United States of America,True,1426.0,0.0,526.0,0.0,Mauro Perego,Framework for Antarctic System Science In E3SM,Optimization and Uncertainty Quantification,Albuquerque
santanu,Oak Ridge National Laboratory,DOELAB,United States of America,True,7958.0,0.0,13390.593333333334,0.0,Santanu Roy,Reactivity and speciation in condensed phase systems,Chemical Sciences Division,Oak Ridge
bibiraju,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,200.0,0.0,100.0,0.0,Lai-Yung Ruby Leung,Energy Exascale Earth System Modeling (E3SM),Data Architectures,Richland
o1james,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,55500.0,0.0,1151000.0,0.0,Elizabeth Bautista,NERSC Operations Staff Accounts,OTG,Berkeley
kolsen,NSF's National Optical-Infrared Astronomy Research Laboratory,OTHGOVLB,United States of America,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Community Science and Data Center,Tucson
aphearin,Argonne National Laboratory,DOELAB,United States of America,True,2300.0,0.0,2100.0,0.0,Seth Digel,LSST Dark Energy Science Collaboration (DESC) Image Simulations,High Energy Physics Division,Argonne
ogando,Observatorio Nacional,OTHGOVLB,Brazil,True,3525.0,0.0,450.0,0.0,Joe Zuntz,Dark Energy Survey,Nupea,Rio de Janeiro
dubrovin,Stanford University,UNIV,United States of America,True,1400.0,0.0,2000.0,0.0,Amedeo Perazzo,Transforming X-ray Science Toward Data-Centrism,,Stanford
ermal,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,109213.51033333332,210.67916666666667,115175.0,101.17527777777778,Sudip Dosanjh,NERSC Staff Accounts,Physics,Berkeley
nagler,RadiaSoft LLC,SMBUS,United States of America,True,300.0,0.4588888888888889,600.0,0.0,James Rosenzweig,High-gradient acceleration of electrons in plasma and dielectric structures,Software,Boulder
ohallats,University of California Berkeley,UNIV,United States of America,True,1653.4094444444445,0.0,450.0,0.0,Oskar Hallatschek,Computational modeling of the dynamics of dense microbial populations,Physics; Integrative Biology,Berkeley
sgriffin,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,55777.5,0.0,54150.0,295.2705555555556,Sinead Griffin,Theory and design of functional quantum materials,Materials Science Division,Berkeley
zxzhai,Shanghai Jiao Tong University,UNIV,China,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,IPAC/Caltech,Shanghai
lizhi,Oak Ridge National Laboratory,DOELAB,United States of America,True,100.0,0.0,200.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,CNMS,Oak Ridge
yamamoto,University of Texas at El Paso,UNIV,United States of America,True,3842.4,1.7208333333333334,375.0,0.0,Koblar Jackson,FLOSIC: efficient density functional calculations without self-interaction,Department of Physics,El Paso
luitz,SLAC National Accelerator Laboratory,DOELAB,United States of America,True,2800.0008500000004,0.0,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,FPD/Liquid Noble,Menlo Park
lystrom,North Dakota State University,UNIV,United States of America,True,3000.0,0.0,0.0,0.0,Dmitri Kilin,Computational Modeling of Photo-catalysis and Photo-induced Charge Transfer Dynamics on Surfaces  ,Chemistry,Fargo
alupi,Universita' degli Studi dell'Insubria - Como,UNIV,Italy,True,100.0,0.0,75.0,0.0,Tom Abel,Assembling Galaxies of Resolved Anatomy (AGORA) Database,,Como
cbrulten,Durham University,UNIV,United Kingdom of Great Britain and Northern Ireland,True,5000.0,0.5513888888888889,75.0,0.0,Glenn Sembroski,Data Analysis for VHE Gamma-Rays,Physics,Durham
pmiro,University of South Dakota,UNIV,United States of America,True,11336.5,0.3936111111111111,0.0,0.0,Pere Miro-Ramirez,Understanding Structure-Function Relationships of Polyoxovanadate-Alkoxide Clusters from a Bottom-Up Perspective,Department of Chemistry and Biochemistry,Vermillion
ekorolko,University of Sheffield,UNIV,United Kingdom of Great Britain and Northern Ireland,True,2800.0008500000004,0.0,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Department of Physics and Astronomy,Sheffield
